Name,Quantidade,DoseValor,Preço_limpo,Infos,Cluster,TipoPreco,TipoDose
Nasalfree,30.0,9.0,93.98,Solução nasal,0,Baixo,Baixa
Nasalfree,30.0,9.0,93.98,Solução nasal,0,Baixo,Baixa
Natulaxe,10.0,34.0,93.98,Cápsula dura,0,Baixo,Baixa
Natulaxe,20.0,34.0,93.98,Cápsula dura,0,Baixo,Baixa
Neolon D,30.0,1.0,93.98,Creme dermatológico,0,Baixo,Baixa
Neolon D,30.0,1.0,93.98,Pomada dermatológica,0,Baixo,Baixa
Naproxeno Teuto,15.0,250.0,93.98,Comprimido,0,Baixo,Alta
Naproxeno Teuto,20.0,500.0,93.98,Comprimido,0,Baixo,Alta
Naproxeno Teuto,10.0,500.0,93.98,Comprimido,0,Baixo,Alta
Nebacetin,30.0,5.0,93.98,Pomada dermatológica,0,Baixo,Baixa
Nebacetin,30.0,5.0,93.98,Pomada dermatológica,0,Baixo,Baixa
Nebacetin,30.0,5.0,93.98,Pomada dermatológica,0,Baixo,Baixa
Nemodine,30.0,5.0,93.98,Comprimido,0,Baixo,Baixa
Nemodine,30.0,10.0,93.98,Comprimido,0,Baixo,Baixa
Nemodine,20.0,5.0,93.98,Comprimido,0,Baixo,Baixa
Nemodine,20.0,10.0,93.98,Comprimido,0,Baixo,Baixa
Navotrax,20.0,2.0,93.98,Comprimido,0,Baixo,Baixa
Navotrax,20.0,0.5,93.98,Comprimido,0,Baixo,Baixa
Navotrax,500.0,0.5,93.98,Comprimido,0,Baixo,Baixa
Navotrax,500.0,2.0,93.98,Comprimido,0,Baixo,Baixa
Necamin,30.0,20.0,93.98,Suspensão oral,0,Baixo,Baixa
Necamin,6.0,100.0,93.98,Comprimido,0,Baixo,Média
Naratrin,4.0,2.5,93.98,Comprimido revestido,0,Baixo,Baixa
Naratrin,12.0,2.5,93.98,Comprimido revestido,0,Baixo,Baixa
Naratrin,6.0,2.5,93.98,Comprimido revestido,0,Baixo,Baixa
Naratrin,10.0,2.5,93.98,Comprimido revestido,0,Baixo,Baixa
Naratrin,20.0,2.5,93.98,Comprimido revestido,0,Baixo,Baixa
Naridrin H,30.0,30.0,93.98,Solução nasal,0,Baixo,Baixa
Naridrin H,30.0,30.0,93.98,Solução nasal,0,Baixo,Baixa
Neba-Sept,30.0,10.0,93.98,Solução dermatológica (spray),0,Baixo,Baixa
Neba-Sept,30.0,10.0,93.98,Solução dermatológica (spray),0,Baixo,Baixa
Neo Dimeticon,30.0,75.0,93.98,Emulsão oral (gotas),0,Baixo,Média
Neo Dimeticon,20.0,40.0,93.98,Comprimido,0,Baixo,Baixa
Neo Fedipina,30.0,10.0,93.98,Comprimido,0,Baixo,Baixa
Neo Fedipina,30.0,20.0,93.98,Comprimido,0,Baixo,Baixa
Neo Fedipina,200.0,10.0,93.98,Comprimido,0,Baixo,Baixa
Neo Fedipina,200.0,20.0,93.98,Comprimido,0,Baixo,Baixa
Neo Linco,30.0,300.0,93.98,Solução injetável,0,Baixo,Alta
Neo Linco,30.0,300.0,93.98,Solução injetável,0,Baixo,Alta
Naproxeno Biosintética - Aché,15.0,250.0,93.98,Comprimido,0,Baixo,Alta
Naproxeno Biosintética - Aché,20.0,500.0,93.98,Comprimido,0,Baixo,Alta
Neo Amitriptilin,500.0,25.0,93.98,Comprimido,0,Baixo,Baixa
Neo Amitriptilin,20.0,25.0,93.98,Comprimido,0,Baixo,Baixa
Neocetheo,30.0,5.0,93.98,Pomada dermatológica,0,Baixo,Baixa
Neocetheo,30.0,5.0,93.98,Pomada dermatológica,0,Baixo,Baixa
Neo Gentamicin,30.0,80.0,93.98,Solução injetável,0,Baixo,Média
Neo Gentamicin,30.0,280.0,93.98,Solução injetável,0,Baixo,Alta
Neo Gentamicin,30.0,80.0,93.98,Solução injetável,0,Baixo,Média
Neosulida,30.0,50.0,93.98,Suspensão oral,0,Baixo,Baixa
Neosulida,30.0,50.0,93.98,Suspensão oral (gotas),0,Baixo,Baixa
Neosulida,12.0,100.0,93.98,Comprimido,0,Baixo,Média
Naprox,20.0,500.0,93.98,Comprimido,0,Baixo,Alta
Naprox,20.0,250.0,93.98,Comprimido,0,Baixo,Alta
Naprox,10.0,500.0,93.98,Comprimido,0,Baixo,Alta
Naxotec,24.0,250.0,93.98,Comprimido,0,Baixo,Alta
Naxotec,24.0,500.0,93.98,Comprimido,0,Baixo,Alta
Naxotec,10.0,500.0,93.98,Comprimido,0,Baixo,Alta
Neo Cefadril,30.0,200.0,93.98,Pó para suspensão oral,0,Baixo,Média
Neo Cefadril,4.0,500.0,93.98,Cápsula,0,Baixo,Alta
Nasalflux,30.0,0.5,93.98,Solução nasal,0,Baixo,Baixa
Nasalflux,30.0,0.5,93.98,Solução nasal,0,Baixo,Baixa
Nasaliv,4.0,444.4,93.98,Comprimido,0,Baixo,Alta
Nasaliv,30.0,400.0,93.98,Solução oral,0,Baixo,Alta
Nedax,30.0,10.0,16.63,Sabonete,0,Baixo,Baixa
Nedax,30.0,2.0,28.28,Shampoo,0,Baixo,Baixa
Nausicalm B6,20.0,50.0,93.98,Comprimido,0,Baixo,Baixa
Nausicalm B6,30.0,50.0,93.98,Solução injetável,0,Baixo,Baixa
Nausicalm B6,30.0,50.0,93.98,Comprimido,0,Baixo,Baixa
Nausicalm B6,30.0,25.0,93.98,Solução oral (gotas),0,Baixo,Baixa
Nausicalm B6,30.0,25.0,93.98,Solução oral (gotas),0,Baixo,Baixa
Navelbine Cápsula,1.0,30.0,93.98,Cápsula gelatinosa mole,0,Baixo,Baixa
Navelbine Cápsula,1.0,20.0,93.98,Cápsula gelatinosa mole,0,Baixo,Baixa
Navelbine Cápsula,1.0,20.0,93.98,Cápsula mole,0,Baixo,Baixa
Navelbine Cápsula,1.0,30.0,93.98,Cápsula mole,0,Baixo,Baixa
Neocopan Composto,30.0,6.667,93.98,Solução oral (gotas),0,Baixo,Baixa
Neocopan Composto,20.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Neocopan Composto,10.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Neocopan Composto,30.0,6.67,93.98,Solução oral (gotas),0,Baixo,Baixa
Neo Itrax,500.0,100.0,93.98,Cápsula gelatinosa dura,0,Baixo,Média
Neo Itrax,4.0,100.0,93.98,Cápsula gelatinosa dura,0,Baixo,Média
Neo Itrax,15.0,100.0,93.98,Cápsula gelatinosa dura,0,Baixo,Média
Neo Mebend,6.0,100.0,93.98,Comprimido,0,Baixo,Média
Neo Mebend,30.0,20.0,93.98,Suspensão oral,0,Baixo,Baixa
Neotricin,30.0,5.0,93.98,Pomada dermatológica,0,Baixo,Baixa
Neotricin,30.0,5.0,93.98,Pomada dermatológica,0,Baixo,Baixa
Niar,60.0,5.0,93.98,Comprimido,0,Baixo,Baixa
Niar,30.0,5.0,93.98,Comprimido,0,Baixo,Baixa
Nofebrin,30.0,500.0,93.98,Solução oral (gotas),0,Baixo,Alta
Nofebrin,30.0,500.0,15.17,Solução oral (gotas),0,Baixo,Alta
Nootron,30.0,60.0,93.98,Solução oral,0,Baixo,Média
Nootron,60.0,400.0,93.98,Comprimido revestido,0,Baixo,Alta
Norfloxacino Ranbaxy,14.0,400.0,93.98,Comprimido revestido,0,Baixo,Alta
Norfloxacino Ranbaxy,6.0,400.0,93.98,Comprimido revestido,0,Baixo,Alta
Neosemid,30.0,10.0,93.98,Solução injetável,0,Baixo,Baixa
Neosemid,20.0,40.0,93.98,Comprimido,0,Baixo,Baixa
Neossolvan,30.0,3.0,93.98,Xarope,0,Baixo,Baixa
Neossolvan,30.0,15.0,93.98,Xarope,0,Baixo,Baixa
Neralgyn,20.0,30.0,93.98,Drágea,0,Baixo,Baixa
Nifelat,28.0,50.0,93.98,Cápsula gelatinosa dura,0,Baixo,Baixa
Nifelat,28.0,25.0,93.98,Cápsula gelatinosa dura,0,Baixo,Baixa
Nioxil,20.0,20.0,93.98,Comprimido,0,Baixo,Baixa
Nioxil,30.0,20.0,93.98,Comprimido,0,Baixo,Baixa
Nioxil,30.0,10.0,93.98,Comprimido,0,Baixo,Baixa
Nioxil,30.0,20.0,93.98,Comprimido,0,Baixo,Baixa
Nistax,30.0,25000.0,93.98,Creme ginecológico,0,Baixo,Alta
Nistax,30.0,100000.0,93.98,Suspensão oral,0,Baixo,Alta
Norelbin,30.0,10.0,93.98,Solução injetável,0,Baixo,Baixa
Norelbin,30.0,10.0,93.98,Solução injetável,0,Baixo,Baixa
Nactali,84.0,75.0,93.98,Comprimido revestido,0,Baixo,Média
Nactali,28.0,75.0,93.98,Comprimido revestido,0,Baixo,Média
Nemicina,30.0,3.5,93.98,Pomada dermatológica,0,Baixo,Baixa
Nemicina,30.0,5.0,93.98,Pomada dermatológica,0,Baixo,Baixa
Neodazol,2.0,1.0,93.98,Comprimido,0,Baixo,Baixa
Neodazol,500.0,1.0,93.98,Comprimido,0,Baixo,Baixa
Neodazol,30.0,900.0,93.98,Pó para suspensão oral,0,Baixo,Alta
Neodazol,4.0,500.0,93.98,Comprimido,0,Baixo,Alta
Neodazol,30.0,450.0,93.98,Pó para suspensão oral,0,Baixo,Alta
Neodazol,500.0,500.0,93.98,Comprimido,0,Baixo,Alta
Nisalgen Gel 5%,30.0,5.0,93.98,Gel,0,Baixo,Baixa
Nisalgen Gel 5%,30.0,20.0,93.98,Gel,0,Baixo,Baixa
Nisalgen Gel 5%,30.0,20.0,93.98,Gel,0,Baixo,Baixa
Noex,30.0,64.0,93.98,Suspensão nasal,0,Baixo,Média
Noex,30.0,50.0,93.98,Suspensão nasal,0,Baixo,Baixa
Noex,30.0,32.0,93.98,Suspensão nasal,0,Baixo,Baixa
Noex,30.0,100.0,93.98,Suspensão nasal,0,Baixo,Média
Noex,30.0,50.0,93.98,Suspensão nasal,0,Baixo,Baixa
Notuss,30.0,1.5,93.98,Xarope,0,Baixo,Baixa
Notuss,30.0,3.0,93.98,Xarope,0,Baixo,Baixa
Nepodex,30.0,1.0,27.58,Pomada oftálmica,0,Baixo,Baixa
Nepodex,30.0,1.0,16.89,Suspensão oftálmica (colírio),0,Baixo,Baixa
Noprosil,30.0,5.0,93.98,Solução injetável,0,Baixo,Baixa
Noprosil,30.0,5.0,93.98,Solução injetável,0,Baixo,Baixa
Noprosil,30.0,5.0,93.98,Solução injetável,0,Baixo,Baixa
Noprosil,30.0,5.0,93.98,Solução injetável,0,Baixo,Baixa
Noprosil,30.0,5.0,93.98,Solução injetável,0,Baixo,Baixa
Neovermin,6.0,100.0,93.98,Comprimido,0,Baixo,Média
Neovermin,12.0,100.0,93.98,Comprimido,0,Baixo,Média
Neovermin,30.0,20.0,93.98,Suspensão oral,0,Baixo,Baixa
Neozolam,20.0,0.25,93.98,Comprimido,0,Baixo,Baixa
Neozolam,20.0,0.5,93.98,Comprimido,0,Baixo,Baixa
Neozolam,20.0,1.0,93.98,Comprimido,0,Baixo,Baixa
Neovlar,21.0,0.25,93.98,Drágea,0,Baixo,Baixa
Neovlar,21.0,0.25,93.98,Comprimido revestido,0,Baixo,Baixa
Neovlar,63.0,0.25,93.98,Drágea,0,Baixo,Baixa
Neotrin,20.0,400.0,93.98,Comprimido,0,Baixo,Alta
Neotrin,30.0,40.0,93.98,Suspensão oral,0,Baixo,Baixa
Neo Loratadin,30.0,1.0,93.98,Xarope,0,Baixo,Baixa
Neo Loratadin,12.0,10.0,93.98,Comprimido,0,Baixo,Baixa
Neozol,14.0,30.0,93.98,Cápsula,0,Baixo,Baixa
Neozol,7.0,30.0,93.98,Cápsula,0,Baixo,Baixa
Neotoss,30.0,1.5,93.98,Xarope,0,Baixo,Baixa
Neotoss,30.0,3.0,93.98,Xarope,0,Baixo,Baixa
Neotoss,30.0,3.0,93.98,Xarope,0,Baixo,Baixa
Neotoss,30.0,1.5,93.98,Xarope,0,Baixo,Baixa
Naldecon Pack,6.0,800.0,93.98,Comprimido,0,Baixo,Alta
Naldecon Pack,24.0,800.0,93.98,Comprimido,0,Baixo,Alta
Naldecon Pack,18.0,800.0,93.98,Comprimido,0,Baixo,Alta
Naproxeno Neo Química,20.0,550.0,93.98,Comprimido revestido,0,Baixo,Alta
Naproxeno Neo Química,10.0,550.0,93.98,Comprimido revestido,0,Baixo,Alta
Nasojet,30.0,9.0,93.98,Solução nasal,0,Baixo,Baixa
Nasojet,30.0,30.0,93.98,Solução nasal,0,Baixo,Baixa
Nasojet,30.0,30.0,93.98,Solução nasal,0,Baixo,Baixa
Nasojet,30.0,9.0,17.55,Solução nasal,0,Baixo,Baixa
Nasojet,30.0,30.0,18.27,Solução nasal,0,Baixo,Baixa
Nasojet,30.0,9.0,93.98,Solução nasal,0,Baixo,Baixa
Nasojet,30.0,9.0,93.98,Solução nasal,0,Baixo,Baixa
Nasojet,30.0,9.0,93.98,Solução nasal,0,Baixo,Baixa
Natrilix,15.0,1.5,93.98,Comprimido revestido,0,Baixo,Baixa
Natrilix,30.0,1.5,93.98,Comprimido revestido,0,Baixo,Baixa
Natrilix,15.0,2.5,93.98,Drágea,0,Baixo,Baixa
Natrilix,30.0,2.5,93.98,Drágea,0,Baixo,Baixa
Natrilix,15.0,1.5,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Natrilix,30.0,1.5,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Natrilix,60.0,1.5,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Neo Fluoxetin,490.0,20.0,93.98,Cápsula,0,Baixo,Baixa
Neo Fluoxetin,28.0,20.0,93.98,Cápsula,0,Baixo,Baixa
Nepresol,30.0,20.0,328.86,Solução injetável,0,Médio,Baixa
Nepresol,30.0,20.0,236.74,Solução injetável,0,Médio,Baixa
Nepresol,30.0,20.0,164.4,Solução injetável,0,Médio,Baixa
Neural,200.0,100.0,93.98,Comprimido,0,Baixo,Média
Neural,30.0,25.0,93.98,Comprimido,0,Baixo,Baixa
Neural,30.0,100.0,93.98,Comprimido,0,Baixo,Média
Neural,30.0,50.0,93.98,Comprimido,0,Baixo,Baixa
Nicotinell,7.0,21.0,93.98,Adesivo transdérmico,0,Baixo,Baixa
Nicotinell,7.0,14.0,93.98,Adesivo transdérmico,0,Baixo,Baixa
Nicotinell,7.0,7.0,93.98,Adesivo transdérmico,0,Baixo,Baixa
Nifedipress,30.0,20.0,93.98,Comprimido de liberação retardada,0,Baixo,Baixa
Nifedipress,1000.0,20.0,93.98,Comprimido de liberação retardada,0,Baixo,Baixa
Nimesulida Prati-Donaduzzi,30.0,50.0,93.98,Suspensão oral (gotas),0,Baixo,Baixa
Nimesulida Prati-Donaduzzi,30.0,50.0,93.98,Suspensão oral (gotas),0,Baixo,Baixa
Nimesulida Prati-Donaduzzi,10.0,100.0,93.98,Comprimido,0,Baixo,Média
Nimesulida Prati-Donaduzzi,12.0,100.0,93.98,Comprimido,0,Baixo,Média
Nimesulida Prati-Donaduzzi,20.0,100.0,93.98,Comprimido,0,Baixo,Média
Nimesulida Prati-Donaduzzi,30.0,100.0,93.98,Comprimido,0,Baixo,Média
Nimesulida Prati-Donaduzzi,150.0,100.0,93.98,Comprimido,0,Baixo,Média
Nimesulida Prati-Donaduzzi,480.0,100.0,93.98,Comprimido,0,Baixo,Média
Nimesulida Prati-Donaduzzi,350.0,100.0,93.98,Comprimido,0,Baixo,Média
Nimesulida Prati-Donaduzzi,500.0,100.0,93.98,Comprimido,0,Baixo,Média
Nimesulida Prati-Donaduzzi,360.0,100.0,93.98,Comprimido,0,Baixo,Média
Nimesulix,12.0,100.0,93.98,Comprimido,0,Baixo,Média
Nimesulix,30.0,50.0,2078.0,Suspensão oral,0,Alto,Baixa
Nimesulix,30.0,50.0,32.43,Suspensão oral (gotas),0,Baixo,Baixa
NovoRapid,30.0,100.0,175.64,Solução injetável,0,Médio,Média
NovoRapid,30.0,100.0,36.73,Solução injetável,0,Baixo,Média
Neo Moxilin,210.0,500.0,93.98,Cápsula gelatinosa dura,0,Baixo,Alta
Neo Moxilin,500.0,500.0,93.98,Cápsula gelatinosa dura,0,Baixo,Alta
Neo Moxilin,30.0,50.0,93.98,Pó para suspensão oral,0,Baixo,Baixa
Neo Moxilin,15.0,500.0,93.98,Cápsula gelatinosa dura,0,Baixo,Alta
Neo Moxilin,21.0,500.0,93.98,Cápsula gelatinosa dura,0,Baixo,Alta
Neo Moxilin,30.0,50.0,93.98,Pó para suspensão oral,0,Baixo,Baixa
Neo Moxilin,30.0,50.0,93.98,Pó para suspensão oral,0,Baixo,Baixa
Neo Moxilin,12.0,500.0,93.98,Cápsula gelatinosa dura,0,Baixo,Alta
Nicord,10.0,2.5,93.98,Comprimido,0,Baixo,Baixa
Nicord,20.0,5.0,93.98,Comprimido,0,Baixo,Baixa
Nicord,10.0,5.0,93.98,Comprimido,0,Baixo,Baixa
Nicord,20.0,10.0,93.98,Comprimido,0,Baixo,Baixa
Nistatina + Óxido de Zinco Prati-Donaduzzi,30.0,100000.0,93.98,Pomada dermatológica,0,Baixo,Alta
Nistatina + Óxido de Zinco Prati-Donaduzzi,30.0,100000.0,49.73,Pomada dermatológica,0,Baixo,Alta
Noctiden,10.0,10.0,36.63,Comprimido revestido,0,Baixo,Baixa
Noctiden,20.0,10.0,75.88,Comprimido revestido,0,Baixo,Baixa
Noctiden,30.0,10.0,111.84,Comprimido revestido,0,Médio,Baixa
Nitrendipino Biosintética - Aché,30.0,10.0,37.63,Comprimido revestido,0,Baixo,Baixa
Nitrendipino Biosintética - Aché,30.0,20.0,66.92,Comprimido revestido,0,Baixo,Baixa
Norfloxacino Medley,6.0,400.0,93.98,Comprimido revestido,0,Baixo,Alta
Norfloxacino Medley,14.0,400.0,93.98,Comprimido revestido,0,Baixo,Alta
Norfloxacino Multilab,14.0,400.0,93.98,Comprimido revestido,0,Baixo,Alta
Norfloxacino Multilab,350.0,400.0,93.98,Comprimido revestido,0,Baixo,Alta
Novralflex,30.0,300.0,20.52,Comprimido,0,Baixo,Alta
Novralflex,4.0,300.0,136.85,Comprimido,0,Médio,Alta
Novarrutina Comprimido,42.0,385.0,93.98,Comprimido,0,Baixo,Alta
Novarrutina Comprimido,30.0,385.0,93.98,Comprimido,0,Baixo,Alta
Novoprazol,14.0,20.0,93.98,Cápsula gelatinosa dura,0,Baixo,Baixa
Novoprazol,28.0,20.0,93.98,Cápsula gelatinosa dura,0,Baixo,Baixa
Novoprazol,56.0,20.0,93.98,Cápsula gelatinosa dura,0,Baixo,Baixa
Novoprazol,7.0,20.0,93.98,Cápsula gelatinosa dura,0,Baixo,Baixa
Neupine,28.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Neupine,14.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Neupine,14.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Neupine,28.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Neupine,30.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Neupine,30.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Neupine,7.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Neupine,7.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Nidazolin,30.0,25000.0,93.98,Creme ginecológico,0,Baixo,Alta
Nidazolin,30.0,100000.0,32.32,Suspensão oral (gotas),0,Baixo,Alta
Norfloxacino Neo Química,14.0,400.0,93.98,Comprimido revestido,0,Baixo,Alta
Norfloxacino Neo Química,6.0,400.0,93.98,Comprimido revestido,0,Baixo,Alta
Novofer Ped,30.0,52.63,93.98,Suspensão oral,0,Baixo,Média
Novofer Ped,30.0,263.16,93.98,Suspensão oral (gotas),0,Baixo,Alta
Neosaldor,20.0,30.0,93.98,Comprimido revestido,0,Baixo,Baixa
Neosaldor,4.0,30.0,93.98,Comprimido revestido,0,Baixo,Baixa
Nevrix,30.0,50.0,18.07,Solução injetável,0,Baixo,Baixa
Nevrix,8.0,100.0,25.05,Comprimido revestido,0,Baixo,Média
Nevrix,20.0,100.0,71.75,Comprimido revestido,0,Baixo,Média
Nevrix,30.0,2.5,48.54,Solução injetável,0,Baixo,Baixa
Nevrix,30.0,2.5,8.16,Solução injetável,0,Baixo,Baixa
Nevrix,30.0,2.5,16.08,Solução injetável,0,Baixo,Baixa
Nevrix,30.0,2.5,7.19,Solução injetável,0,Baixo,Baixa
Nevrix,30.0,2.5,15.15,Solução injetável,0,Baixo,Baixa
Nevrix,30.0,2.5,24.11,Solução injetável,0,Baixo,Baixa
Nevrix,30.0,2.5,45.07,Solução injetável,0,Baixo,Baixa
Nevrix,30.0,100.0,93.98,Comprimido revestido,0,Baixo,Média
Nevrix,60.0,100.0,187.96,Comprimido revestido,0,Médio,Média
Nevrix,90.0,100.0,281.94,Comprimido revestido,0,Médio,Média
Nimesulida Teuto,30.0,50.0,93.98,Suspensão oral (gotas),0,Baixo,Baixa
Nimesulida Teuto,30.0,50.0,93.98,Suspensão oral (gotas),0,Baixo,Baixa
Nistamax,30.0,100000.0,93.98,Suspensão oral,0,Baixo,Alta
Nistamax,30.0,100000.0,93.98,Suspensão oral,0,Baixo,Alta
Normolax,30.0,667.0,53.84,Xarope,0,Baixo,Alta
Normolax,30.0,667.0,47.88,Xarope,0,Baixo,Alta
Normolax,30.0,667.0,52.25,Xarope,0,Baixo,Alta
Normolax,30.0,667.0,52.25,Xarope,0,Baixo,Alta
Normolax,30.0,667.0,52.25,Xarope,0,Baixo,Alta
Normolax,30.0,667.0,93.98,Xarope,0,Baixo,Alta
Neosac,20.0,300.0,88.24,Comprimido revestido,0,Baixo,Alta
Neosac,20.0,150.0,48.25,Comprimido revestido,0,Baixo,Média
Nepecef,30.0,1.0,93.98,Pó para solução injetável,0,Baixo,Baixa
Nepecef,30.0,500.0,93.98,Pó para solução injetável,0,Baixo,Alta
Nepecef,1.0,500.0,93.98,Pó para solução injetável,0,Baixo,Alta
Nepecef,30.0,1000.0,93.98,Solução injetável,0,Baixo,Alta
Nepecef,30.0,1000.0,93.98,Solução injetável,0,Baixo,Alta
Nepecef,30.0,2000.0,93.98,Pó para solução injetável,0,Baixo,Alta
Nevralgex,12.0,300.0,93.98,Comprimido,0,Baixo,Alta
Nevralgex,120.0,300.0,93.98,Comprimido,0,Baixo,Alta
Nevralgex,30.0,300.0,93.98,Comprimido,0,Baixo,Alta
Nevralgex,10.0,300.0,93.98,Comprimido,0,Baixo,Alta
Nevralgex,60.0,300.0,93.98,Comprimido,0,Baixo,Alta
Nevralgex,36.0,300.0,93.98,Comprimido,0,Baixo,Alta
Nimelit,30.0,50.0,93.98,Suspensão oral (gotas),0,Baixo,Baixa
Nimelit,12.0,100.0,93.98,Comprimido,0,Baixo,Média
Nimelit,504.0,100.0,93.98,Comprimido,0,Baixo,Média
Nimelit,30.0,50.0,93.98,Suspensão oral (gotas),0,Baixo,Baixa
Nimovas,10.0,30.0,93.98,Comprimido revestido,0,Baixo,Baixa
Nimovas,30.0,30.0,93.98,Comprimido revestido,0,Baixo,Baixa
Nistatina Laboratório Cristália,30.0,25000.0,93.98,Creme ginecológico,0,Baixo,Alta
Nistatina Laboratório Cristália,30.0,100000.0,93.98,Suspensão oral (gotas),0,Baixo,Alta
Noripurum Fólico,20.0,100.0,93.98,Comprimido mastigável,0,Baixo,Média
Noripurum Fólico,30.0,100.0,93.98,Comprimido mastigável,0,Baixo,Média
Noripurum Fólico,10.0,100.0,93.98,Comprimido mastigável,0,Baixo,Média
Nimesulida Neo Química,30.0,50.0,93.98,Solução oral (gotas),0,Baixo,Baixa
Nimesulida Neo Química,12.0,100.0,93.98,Comprimido,0,Baixo,Média
Nimesulida Neo Química,30.0,50.0,93.98,Suspensão oral (gotas),0,Baixo,Baixa
Nistatina Creme Vaginal Sobral,30.0,25000.0,93.98,Creme ginecológico,0,Baixo,Alta
Nistatina Creme Vaginal Sobral,30.0,25000.0,93.98,Creme ginecológico,0,Baixo,Alta
Nistatina Creme Vaginal Sobral,30.0,40.0,93.98,Suspensão oral,0,Baixo,Baixa
Nistatina Creme Vaginal Sobral,30.0,25000.0,93.98,Creme ginecológico,0,Baixo,Alta
Norvasc,60.0,10.0,93.98,Comprimido,0,Baixo,Baixa
Norvasc,10.0,5.0,93.98,Comprimido,0,Baixo,Baixa
Norvasc,30.0,5.0,86.73,Comprimido,0,Baixo,Baixa
Norvasc,20.0,5.0,48.66,Comprimido,0,Baixo,Baixa
Nisoflan Comprimido,12.0,100.0,93.98,Comprimido,0,Baixo,Média
Nisoflan Comprimido,12.0,100.0,93.98,Comprimido,0,Baixo,Média
Nistatina Creme Vaginal Medley,30.0,25000.0,93.98,Creme ginecológico,0,Baixo,Alta
Nistatina Creme Vaginal Medley,30.0,25000.0,93.98,Creme ginecológico,0,Baixo,Alta
Nistatina Suspensão Oral Prati-Donaduzzi,30.0,100000.0,93.98,Suspensão oral (gotas),0,Baixo,Alta
Nistatina Suspensão Oral Prati-Donaduzzi,30.0,100000.0,93.98,Suspensão oral (gotas),0,Baixo,Alta
Nistatina Suspensão Oral Prati-Donaduzzi,30.0,100000.0,30.15,Suspensão oral (gotas),0,Baixo,Alta
Nizonazol,30.0,20.0,93.98,Creme dermatológico,0,Baixo,Baixa
Nizonazol,30.0,20.0,93.98,Shampoo,0,Baixo,Baixa
Norfloxacino Pharmascience,60.0,400.0,93.98,Comprimido revestido,0,Baixo,Alta
Norfloxacino Pharmascience,14.0,400.0,93.98,Comprimido revestido,0,Baixo,Alta
Norfloxacino Pharmascience,420.0,400.0,93.98,Comprimido revestido,0,Baixo,Alta
Norfloxacino Biosintética - Aché,14.0,400.0,50.13,Comprimido revestido,0,Baixo,Alta
Norfloxacino Biosintética - Aché,7.0,400.0,26.61,Comprimido revestido,0,Baixo,Alta
Norfloxacino União Química,6.0,400.0,93.98,Comprimido,0,Baixo,Alta
Norfloxacino União Química,14.0,400.0,60.66,Comprimido,0,Baixo,Alta
Neoprazol,14.0,10.0,93.98,Cápsula gelatinosa dura,0,Baixo,Baixa
Neoprazol,28.0,20.0,93.98,Cápsula gelatinosa dura,0,Baixo,Baixa
Neoprazol,28.0,40.0,93.98,Cápsula gelatinosa dura,0,Baixo,Baixa
Neoprazol,14.0,20.0,93.98,Cápsula gelatinosa dura,0,Baixo,Baixa
Neoprazol,56.0,20.0,93.98,Cápsula gelatinosa dura,0,Baixo,Baixa
Neoprazol,7.0,20.0,93.98,Cápsula gelatinosa dura,0,Baixo,Baixa
Nisufar Gel,30.0,20.0,93.98,Gel,0,Baixo,Baixa
Nisufar Gel,30.0,20.0,93.98,Gel,0,Baixo,Baixa
Nisufar Gel,30.0,20.0,93.98,Gel,0,Baixo,Baixa
Nisufar Gel,30.0,20.0,93.98,Gel,0,Baixo,Baixa
Nitrato de Isoconazol Germed Pharma,30.0,10.0,93.98,Creme ginecológico,0,Baixo,Baixa
Nitrato de Isoconazol Germed Pharma,30.0,10.0,93.98,Creme dermatológico,0,Baixo,Baixa
Neugrast,30.0,50.0,93.98,Solução injetável,0,Baixo,Baixa
Neugrast,30.0,50.0,93.98,Solução injetável,0,Baixo,Baixa
Neugrast,30.0,50.0,93.98,Solução injetável,0,Baixo,Baixa
Nervamin,30.0,300.0,93.98,Comprimido revestido,0,Baixo,Alta
Nervamin,600.0,300.0,93.98,Comprimido revestido,0,Baixo,Alta
Nistatina Creme Vaginal Geolab,30.0,25000.0,93.98,Creme ginecológico,0,Baixo,Alta
Nistatina Creme Vaginal Geolab,30.0,25000.0,93.98,Creme ginecológico,0,Baixo,Alta
Nistatina Creme Vaginal Teuto,30.0,25000.0,21.57,Creme ginecológico,0,Baixo,Alta
Nistatina Creme Vaginal Teuto,30.0,25000.0,93.98,Creme ginecológico,0,Baixo,Alta
